config_batch_size,config_context_terms,config_demand_power,config_depth,config_dropout,config_epochs,config_hidden_size,config_learning_rate,config_loss,config_mu,config_n_samples,config_rho,config_run_id,config_seed,config_sigma,config_solver,config_test_fraction,config_tolerance_absolute_floor,config_tolerance_relative,config_validation_fraction,elapsed_seconds,error,fallback_reason,finished_at,hostname,julia_version,pid,run_id,started_at,status,test_mae,test_mse,test_relative_mae,test_rmse,test_sample_count,test_tolerance_accuracy,train_mae,train_mse,train_relative_mae,train_rmse,train_sample_count,train_tolerance_accuracy,training_backend,validation_mae,validation_mse,validation_relative_mae,validation_rmse,validation_sample_count,validation_tolerance_accuracy,worker_id
32,3,1.0,3,0.1,100,128,0.0003,mse_scen,0.0,2000,0.0,run_0113_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,4.687929765,,Training has not been implemented yet.,2026-05-01T16:36:48.338,instance-20260501-133020,1.12.6,17399,run_0113_seed2,2026-05-01T16:36:43.642,ok,4.090306731341855,26.091151793445118,0.06974726998019895,5.107949862072368,300,0.7554444444444445,4.012496447240666,25.316424028756135,0.06710899156677132,5.031542907375046,1400,0.7737142857142857,ContextualDFLTraining.supervised_mse_fallback,4.030427175825764,25.48986074813871,0.06716951325180542,5.0487484338337465,300,0.7734444444444445,10
32,3,1.0,3,0.1,100,128,0.0003,mse_scen,0.0,2000,0.0,run_0114_seed3,3,5.0,highs,0.15,1.0,0.1,0.15,5.247828734,,Training has not been implemented yet.,2026-05-01T16:36:49.117,instance-20260501-133020,1.12.6,17420,run_0114_seed3,2026-05-01T16:36:43.863,ok,4.008635729946949,25.16760385060157,0.06605927061871918,5.016732387780075,300,0.7858888888888889,4.03873680973346,25.593764740319795,0.06572921810527727,5.059028043045402,1400,0.7872380952380953,ContextualDFLTraining.supervised_mse_fallback,3.993751518516049,25.184760986643763,0.06435527005548065,5.018442087604853,300,0.7957777777777778,12
64,3,1.0,3,0.0,100,128,0.0003,mse_scen,0.0,2000,0.0,run_0115_seed1,1,5.0,highs,0.15,1.0,0.1,0.15,5.615434515,,Training has not been implemented yet.,2026-05-01T16:36:50.577,instance-20260501-084214,1.12.6,14165,run_0115_seed1,2026-05-01T16:36:44.951,ok,4.096573102981127,26.28715625603351,0.0659557255063086,5.1271001800270595,300,0.7883333333333333,4.02253199254523,25.419140505561362,0.06506217874790284,5.04173982922179,1400,0.7893333333333333,ContextualDFLTraining.supervised_mse_fallback,4.064370927126474,25.98845809979214,0.06467001995047977,5.0978876115301075,300,0.792,5
64,3,1.0,3,0.0,100,128,0.0003,mse_scen,0.0,2000,0.0,run_0116_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,6.57721649,,Training has not been implemented yet.,2026-05-01T16:36:53.207,instance-20260501-084214,1.12.6,14164,run_0116_seed2,2026-05-01T16:36:45.614,ok,4.230188306032416,28.127998257250105,0.07272565878448695,5.303583529770235,300,0.7416666666666667,4.193739270892283,27.69549319958462,0.07062560405301388,5.262650776897952,1400,0.7526428571428572,ContextualDFLTraining.supervised_mse_fallback,4.2118009873577344,27.82981993421613,0.07067643882544915,5.275397609111197,300,0.7525555555555555,4
64,3,1.0,3,0.0,100,128,0.0003,mse_scen,0.0,2000,0.0,run_0117_seed3,3,5.0,highs,0.15,1.0,0.1,0.15,8.989926163,,Training has not been implemented yet.,2026-05-01T16:36:57.632,instance-20260501-084214,1.12.6,14169,run_0117_seed3,2026-05-01T16:36:47.585,ok,4.261853741240867,28.48867706522904,0.06988007208243577,5.337478530657434,300,0.7623333333333333,4.269196448369506,28.733460737472022,0.06904102097165665,5.3603601313225235,1400,0.7636190476190476,ContextualDFLTraining.supervised_mse_fallback,4.207880559402817,28.165532626553873,0.06748669065638208,5.3071209357384985,300,0.7736666666666666,9
64,3,1.0,3,0.1,100,128,0.0003,mse_scen,0.0,2000,0.0,run_0118_seed1,1,5.0,highs,0.15,1.0,0.1,0.15,3.937641808,,Training has not been implemented yet.,2026-05-01T16:36:51.525,instance-20260501-133020,1.12.6,17421,run_0118_seed1,2026-05-01T16:36:47.580,ok,4.2211062746632,27.918628712311264,0.0678419713853789,5.28380816384464,300,0.7762222222222223,4.143079646258618,27.03429129993973,0.06690020193249971,5.199451057557877,1400,0.7783095238095238,ContextualDFLTraining.supervised_mse_fallback,4.181385366480535,27.658630838156096,0.06651183134400367,5.2591473489679,300,0.778,13
64,3,1.0,3,0.1,100,128,0.0003,mse_scen,0.0,2000,0.0,run_0119_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,11.733503957,,Training has not been implemented yet.,2026-05-01T16:37:00.333,instance-20260501-084214,1.12.6,14166,run_0119_seed2,2026-05-01T16:36:47.582,ok,4.120987335467835,26.550228455816235,0.07037042452150268,5.152691379834061,300,0.7562222222222222,4.050198824993343,25.840052900362096,0.06782483853975174,5.083311214195143,1400,0.7690476190476191,ContextualDFLTraining.supervised_mse_fallback,4.077095345060453,26.0614759908459,0.06804066226104555,5.105044171292341,300,0.7694444444444445,6
64,3,1.0,3,0.1,100,128,0.0003,mse_scen,0.0,2000,0.0,run_0120_seed3,3,5.0,highs,0.15,1.0,0.1,0.15,4.555726643,,Training has not been implemented yet.,2026-05-01T16:36:52.141,instance-20260501-133020,1.12.6,17419,run_0120_seed3,2026-05-01T16:36:47.580,ok,4.160846181259735,27.104699307439397,0.06791352053471483,5.206217370360116,300,0.773,4.18028070798096,27.484592611012793,0.06730720356710017,5.242574998129525,1400,0.7730476190476191,ContextualDFLTraining.supervised_mse_fallback,4.132461440800991,27.075557179621292,0.06596617621230025,5.2034178363476915,300,0.7825555555555556,11
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0121_seed1,1,5.0,highs,0.15,1.0,0.1,0.15,7.40825897,,Training has not been implemented yet.,2026-05-01T16:36:55.883,instance-20260501-133020,1.12.6,17399,run_0121_seed1,2026-05-01T16:36:48.382,ok,4.080322545895716,26.09841790111705,0.06582090992135255,5.108661067355815,300,0.7892222222222223,4.01454013750085,25.31939767049305,0.06505040163645022,5.031838398686215,1400,0.7898571428571428,ContextualDFLTraining.supervised_mse_fallback,4.043316093146484,25.749321810214173,0.06444473989842256,5.074378958080898,300,0.7922222222222223,10
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0122_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,12.424288183,,Training has not been implemented yet.,2026-05-01T16:37:01.363,instance-20260501-084214,1.12.6,14167,run_0122_seed2,2026-05-01T16:36:48.925,ok,4.070096605898808,25.783184531173227,0.06988918191346269,5.07771449878518,300,0.7602222222222222,3.9819432331865565,24.948184565966567,0.06710629940078845,4.994815768971521,1400,0.774952380952381,ContextualDFLTraining.supervised_mse_fallback,3.9978951891397436,25.097150570411273,0.06712883335711096,5.0097056371019715,300,0.7746666666666666,7
32,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0123_seed3,3,5.0,highs,0.15,1.0,0.1,0.15,8.114526214,,Training has not been implemented yet.,2026-05-01T16:36:57.288,instance-20260501-133020,1.12.6,17420,run_0123_seed3,2026-05-01T16:36:49.162,ok,3.974182984232723,24.736710502961955,0.06525767050788585,4.973601361484649,300,0.7892222222222223,4.006543217637432,25.162356054086636,0.06500573814629368,5.0162093311669755,1400,0.7907142857142857,ContextualDFLTraining.supervised_mse_fallback,3.97550365254425,24.866906057779566,0.06385524883942748,4.9866728444705055,300,0.7996666666666666,12
32,3,1.0,2,0.1,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0124_seed1,1,5.0,highs,0.15,1.0,0.1,0.15,14.592131102,,Training has not been implemented yet.,2026-05-01T16:37:03.888,instance-20260501-084214,1.12.6,14139,run_0124_seed1,2026-05-01T16:36:49.278,ok,4.065365227925052,25.897927989585824,0.06540508179857557,5.089000686734658,300,0.7888888888888889,4.001920828357296,25.142304366218514,0.06464989226840039,5.014210243519762,1400,0.7922142857142858,ContextualDFLTraining.supervised_mse_fallback,4.030642807859488,25.571934841377395,0.06406427382778282,5.056870063722954,300,0.7928888888888889,2
32,3,1.0,2,0.1,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0125_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,15.06821601,,Training has not been implemented yet.,2026-05-01T16:37:05.738,instance-20260501-084214,1.12.6,14165,run_0125_seed2,2026-05-01T16:36:50.656,ok,4.06821748625831,25.786338070380896,0.06954927682594407,5.078025016714756,300,0.7603333333333333,3.9804418606026495,24.930826289135055,0.06675828851028895,4.9930778372798335,1400,0.7761904761904762,ContextualDFLTraining.supervised_mse_fallback,3.9993745773682465,25.103329022839343,0.06682859745711989,5.010322247404786,300,0.7787777777777778,5
32,3,1.0,2,0.1,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0126_seed3,3,5.0,highs,0.15,1.0,0.1,0.15,9.469669192,,Training has not been implemented yet.,2026-05-01T16:37:01.037,instance-20260501-133020,1.12.6,17421,run_0126_seed3,2026-05-01T16:36:51.556,ok,4.0073628477137095,25.148907124052613,0.06625137119777721,5.0148686048642,300,0.7854444444444444,4.031782317069289,25.49884478139351,0.06583931623062975,5.049638084199056,1400,0.7864523809523809,ContextualDFLTraining.supervised_mse_fallback,3.9959515126829293,25.099383539825993,0.0646238116939783,5.009928496478367,300,0.7948888888888889,13
64,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0127_seed1,1,5.0,highs,0.15,1.0,0.1,0.15,5.592474767,,Training has not been implemented yet.,2026-05-01T16:36:57.774,instance-20260501-133020,1.12.6,17419,run_0127_seed1,2026-05-01T16:36:52.169,ok,4.312272396548449,29.157733849287894,0.06946028005421699,5.399790167153525,300,0.7663333333333333,4.227361819898993,28.193398403416538,0.06840968528048696,5.309745606280638,1400,0.768095238095238,ContextualDFLTraining.supervised_mse_fallback,4.255474629656957,28.7374587234294,0.06783712963401858,5.360733039746467,300,0.7706666666666667,11
64,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0128_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,9.826309759,,Training has not been implemented yet.,2026-05-01T16:37:02.334,instance-20260501-084214,1.12.6,14163,run_0128_seed2,2026-05-01T16:36:52.485,ok,4.1730859957836675,27.200970569995413,0.07172756693635293,5.215454972482785,300,0.7498888888888889,4.113667356461873,26.600908280600848,0.06929272711442998,5.157606836566824,1400,0.7603333333333333,ContextualDFLTraining.supervised_mse_fallback,4.131763962914398,26.786005243353785,0.06935041548758124,5.175519804169798,300,0.7622222222222222,3
64,3,1.0,2,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0129_seed3,3,5.0,highs,0.15,1.0,0.1,0.15,9.154067736,,Training has not been implemented yet.,2026-05-01T16:37:02.450,instance-20260501-084214,1.12.6,14164,run_0129_seed3,2026-05-01T16:36:53.280,ok,4.167080905667406,27.18218603065579,0.06835329008676982,5.213653808094261,300,0.7711111111111111,4.181992214804487,27.531265702720155,0.06767754182168795,5.247024461799293,1400,0.774,ContextualDFLTraining.supervised_mse_fallback,4.1176563275842915,26.866963936917983,0.06606107274160218,5.183335213635906,300,0.784,4
64,3,1.0,2,0.1,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0130_seed1,1,5.0,highs,0.15,1.0,0.1,0.15,7.198520944,,Training has not been implemented yet.,2026-05-01T16:37:03.124,instance-20260501-133020,1.12.6,17399,run_0130_seed1,2026-05-01T16:36:55.912,ok,4.108120332388432,26.448119003267657,0.06606266786821428,5.142773473843434,300,0.7882222222222223,4.028739040946205,25.510669101727363,0.06509686446271544,5.050808757191997,1400,0.7902380952380952,ContextualDFLTraining.supervised_mse_fallback,4.068083513315146,26.063701243807806,0.06466941166953864,5.105262113134624,300,0.7896666666666666,10
64,3,1.0,2,0.1,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0131_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,10.796335828,,Training has not been implemented yet.,2026-05-01T16:37:08.160,instance-20260501-084214,1.12.6,14168,run_0131_seed2,2026-05-01T16:36:57.344,ok,4.081883262028568,25.974389963409227,0.0696961556079699,5.096507624188276,300,0.7593333333333333,4.005283290991537,25.241353140959234,0.06707285924747214,5.024077342254917,1400,0.7730238095238096,ContextualDFLTraining.supervised_mse_fallback,4.020410116364404,25.36188936117622,0.0670779883739631,5.036058911606994,300,0.7737777777777778,8
64,3,1.0,2,0.1,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0132_seed3,3,5.0,highs,0.15,1.0,0.1,0.15,7.138500743,,Training has not been implemented yet.,2026-05-01T16:37:04.467,instance-20260501-133020,1.12.6,17420,run_0132_seed3,2026-05-01T16:36:57.312,ok,4.002259039946543,25.09237324320554,0.0657108706258448,5.009228807232261,300,0.7875555555555556,4.026301814294819,25.432925278377347,0.06528329051075145,5.0431067090016395,1400,0.7880714285714285,ContextualDFLTraining.supervised_mse_fallback,3.988702579133907,25.041688978018385,0.06406812471322844,5.004167161278526,300,0.7966666666666666,12
32,3,1.0,3,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0133_seed1,1,5.0,highs,0.15,1.0,0.1,0.15,22.306329446,,Training has not been implemented yet.,2026-05-01T16:37:20.020,instance-20260501-084214,1.12.6,14169,run_0133_seed1,2026-05-01T16:36:57.684,ok,4.086304123293609,26.17602210613817,0.06572260364311334,5.116250786087227,300,0.7868888888888889,4.021441134027193,25.391409465725136,0.06497786831269932,5.038988932883772,1400,0.789952380952381,ContextualDFLTraining.supervised_mse_fallback,4.049816157167486,25.841312340045214,0.06438908728644384,5.083435092537842,300,0.79,9
32,3,1.0,3,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0134_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,14.527334201,,Training has not been implemented yet.,2026-05-01T16:37:12.350,instance-20260501-133020,1.12.6,17419,run_0134_seed2,2026-05-01T16:36:57.800,ok,4.062953023469907,25.68042985940114,0.06967597555745855,5.067586196543789,300,0.762,3.9709062387385416,24.814752775710726,0.06681950546624905,4.981440833304228,1400,0.7765714285714286,ContextualDFLTraining.supervised_mse_fallback,3.9801585166424225,24.856837140737614,0.06673261639779467,4.985663159574423,300,0.7736666666666666,11
32,3,1.0,3,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0135_seed3,3,5.0,highs,0.15,1.0,0.1,0.15,23.681128658,,Training has not been implemented yet.,2026-05-01T16:37:24.091,instance-20260501-084214,1.12.6,14166,run_0135_seed3,2026-05-01T16:37:00.387,ok,3.976511106998131,24.794296980878073,0.06538953108634081,4.979387209374068,300,0.7888888888888889,4.011103698998984,25.245945884737935,0.06521016743701583,5.024534394820871,1400,0.789952380952381,ContextualDFLTraining.supervised_mse_fallback,3.9859162946729905,24.963187926835964,0.0641158649046084,4.996317436556245,300,0.7983333333333333,6
32,3,1.0,3,0.1,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0136_seed1,1,5.0,highs,0.15,1.0,0.1,0.15,15.934266,,Training has not been implemented yet.,2026-05-01T16:37:17.013,instance-20260501-133020,1.12.6,17421,run_0136_seed1,2026-05-01T16:37:01.062,ok,4.0742412554777045,26.006159974110982,0.06528859488756135,5.099623512977304,300,0.7888888888888889,4.0135558474402,25.29963488723512,0.06458849703936517,5.029874241691846,1400,0.7900238095238096,ContextualDFLTraining.supervised_mse_fallback,4.057317326631538,25.907062480311268,0.06427603105956074,5.08989808152494,300,0.793,13
32,3,1.0,3,0.1,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0137_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,25.373838199,,Training has not been implemented yet.,2026-05-01T16:37:26.784,instance-20260501-084214,1.12.6,14167,run_0137_seed2,2026-05-01T16:37:01.385,ok,4.122034179748458,26.541630470127636,0.07170801326804796,5.1518569923987245,300,0.7565555555555555,4.04151998421024,25.659747981463546,0.06899323334585201,5.065545181070202,1400,0.763452380952381,ContextualDFLTraining.supervised_mse_fallback,4.04040214551027,25.58918978850574,0.0687557237409994,5.0585758656469455,300,0.7686666666666667,7
32,3,1.0,3,0.1,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0138_seed3,3,5.0,highs,0.15,1.0,0.1,0.15,24.982771679,,Training has not been implemented yet.,2026-05-01T16:37:27.362,instance-20260501-084214,1.12.6,14163,run_0138_seed3,2026-05-01T16:37:02.357,ok,4.03265648182151,25.59200835759248,0.06687773430663284,5.058854451117613,300,0.7766666666666666,4.053242157676878,25.77370613377181,0.06638709803342306,5.076781079953301,1400,0.7845952380952381,ContextualDFLTraining.supervised_mse_fallback,4.018364173295637,25.4693298939689,0.06515911524081965,5.046714762493409,300,0.7945555555555556,3
64,3,1.0,3,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0139_seed1,1,5.0,highs,0.15,1.0,0.1,0.15,16.127445124,,Training has not been implemented yet.,2026-05-01T16:37:18.629,instance-20260501-084214,1.12.6,14164,run_0139_seed1,2026-05-01T16:37:02.472,ok,4.171454368528822,27.24291320178688,0.06734400576261489,5.219474418156188,300,0.7776666666666666,4.094430508543287,26.386686137524816,0.06640271528636878,5.136797264592483,1400,0.7816190476190477,ContextualDFLTraining.supervised_mse_fallback,4.133394102494673,26.92748218985883,0.06599955930106276,5.189169701393357,300,0.7825555555555556,4
64,3,1.0,3,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0140_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,9.791960688,,Training has not been implemented yet.,2026-05-01T16:37:12.959,instance-20260501-133020,1.12.6,17399,run_0140_seed2,2026-05-01T16:37:03.150,ok,4.095064211998124,26.1732432506636,0.07030880333689508,5.115979207411187,300,0.7572222222222222,4.007579860164886,25.281846411557247,0.06750395166325703,5.028105648408479,1400,0.772452380952381,ContextualDFLTraining.supervised_mse_fallback,4.0256766058817774,25.486716658941003,0.06756711128564041,5.048437051102153,300,0.7705555555555555,10
64,3,1.0,3,0.0,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0141_seed3,3,5.0,highs,0.15,1.0,0.1,0.15,16.654835936,,Training has not been implemented yet.,2026-05-01T16:37:20.594,instance-20260501-084214,1.12.6,14139,run_0141_seed3,2026-05-01T16:37:03.911,ok,3.989795845434489,24.983787969175456,0.06557168706538317,4.998378534002347,300,0.7857777777777778,4.021165384113535,25.33115710460078,0.06529853108169313,5.033006765801212,1400,0.7884761904761904,ContextualDFLTraining.supervised_mse_fallback,3.984432763955848,24.964549875460317,0.06408026718619676,4.9964537299429,300,0.8004444444444444,2
64,3,1.0,3,0.1,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0142_seed1,1,5.0,highs,0.15,1.0,0.1,0.15,12.038957392,,Training has not been implemented yet.,2026-05-01T16:37:16.545,instance-20260501-133020,1.12.6,17420,run_0142_seed1,2026-05-01T16:37:04.491,ok,4.105317921533501,26.369195498757833,0.0657988424056895,5.135094497548982,300,0.7883333333333333,4.033354390754152,25.55462281378464,0.06497200395986474,5.05515804043599,1400,0.7893809523809524,ContextualDFLTraining.supervised_mse_fallback,4.075691808436794,26.19323974267066,0.06461283573366043,5.117933151446066,300,0.7908888888888889,12
64,3,1.0,3,0.1,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0143_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,18.306171426,,Training has not been implemented yet.,2026-05-01T16:37:24.083,instance-20260501-084214,1.12.6,14165,run_0143_seed2,2026-05-01T16:37:05.755,ok,4.107375536716396,26.363589961105717,0.0696629951143888,5.134548661869485,300,0.7536666666666667,4.027854126877964,25.561330806273546,0.06700541550675353,5.055821476899036,1400,0.7728571428571429,ContextualDFLTraining.supervised_mse_fallback,4.057159856439486,25.794765459183967,0.06727420716380192,5.078854738933175,300,0.7724444444444445,5
64,3,1.0,3,0.1,100,256,0.0003,mse_scen,0.0,2000,0.0,run_0144_seed3,3,5.0,highs,0.15,1.0,0.1,0.15,19.151405295,,Training has not been implemented yet.,2026-05-01T16:37:27.368,instance-20260501-084214,1.12.6,14168,run_0144_seed3,2026-05-01T16:37:08.184,ok,4.017883203109827,25.24285236552075,0.06603962271749546,5.024226544008615,300,0.7841111111111111,4.028606545963966,25.466265613037816,0.0654019910862823,5.046411161710648,1400,0.7869761904761905,ContextualDFLTraining.supervised_mse_fallback,3.987372518301112,25.068610434363332,0.06415487874686991,5.006856342493095,300,0.7947777777777778,8
32,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0145_seed1,1,5.0,highs,0.15,1.0,0.1,0.15,1.342590811,,Training has not been implemented yet.,2026-05-01T16:37:13.721,instance-20260501-133020,1.12.6,17419,run_0145_seed1,2026-05-01T16:37:12.376,ok,4.075750886261487,26.021162692172975,0.06568067451686829,5.101094264192044,300,0.7873333333333333,4.013081750686753,25.300558656419383,0.06496424397485472,5.029966069112135,1400,0.7904285714285715,ContextualDFLTraining.supervised_mse_fallback,4.040587151933913,25.710885225694145,0.06435629327333098,5.070590224588667,300,0.7927777777777778,11
32,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0146_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,1.326494007,,Training has not been implemented yet.,2026-05-01T16:37:14.314,instance-20260501-133020,1.12.6,17399,run_0146_seed2,2026-05-01T16:37:12.985,ok,4.0646763407439375,25.72569705006856,0.06996052997232076,5.0720505764501755,300,0.7603333333333333,3.9757770862676955,24.857779182123686,0.06715585036590097,4.985757633712622,1400,0.7737857142857143,ContextualDFLTraining.supervised_mse_fallback,3.9848762106026583,24.940529644197987,0.06705196735961025,4.994049423483711,300,0.7753333333333333,10
32,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0147_seed3,3,5.0,highs,0.15,1.0,0.1,0.15,1.335654634,,Training has not been implemented yet.,2026-05-01T16:37:15.085,instance-20260501-133020,1.12.6,17419,run_0147_seed3,2026-05-01T16:37:13.746,ok,3.9717757188916925,24.70870266729607,0.06522262434244398,4.970784914608162,300,0.7892222222222223,4.00843402421073,25.18601042420039,0.06508143285980253,5.018566570665412,1400,0.7902619047619047,ContextualDFLTraining.supervised_mse_fallback,3.9793187653944835,24.924887614174377,0.06392553697034169,4.992483111055497,300,0.798,11
32,3,1.0,2,0.1,100,64,0.001,mse_scen,0.0,2000,0.0,run_0148_seed1,1,5.0,highs,0.15,1.0,0.1,0.15,1.437633755,,Training has not been implemented yet.,2026-05-01T16:37:15.780,instance-20260501-133020,1.12.6,17399,run_0148_seed1,2026-05-01T16:37:14.340,ok,4.113607338383489,26.49341506492669,0.06652951552222028,5.147175445322094,300,0.7818888888888889,4.051900205786099,25.803422411413873,0.06582113253618217,5.079706921803055,1400,0.7861666666666667,ContextualDFLTraining.supervised_mse_fallback,4.076057801797099,26.1567031269224,0.06515739181076625,5.114362436015109,300,0.7881111111111111,10
